,symbol,ID,GrupID,PF14,PF19,PF23,PF39,PF46,PF15,PF32,PF33,PF43,PF47
210719_s_at,HMG20B,210719_s_at,2,9.21820973827618,9.14875739031853,9.44186355360158,9.51455680752784,8.33768168791012,9.04357322236119,8.6842368150226,9.33619404869597,9.33439991098756,8.74537804669902
221589_s_at,ALDH6A1,221589_s_at,2,9.14897047711025,7.83374874345627,8.72370003626353,9.86674293922995,7.81804835671503,8.18037033236235,7.93685561507553,9.16167937678788,8.10554882255606,8.25297117794158
219825_at,CYP26B1,219825_at,2,6.00797814658741,5.63213459465045,5.99630349957922,6.19855596980531,5.68097576610366,5.90281703052646,5.79950594775549,6.02699686257119,5.71057623603865,5.98241595733879
201743_at,CD14,201743_at,2,8.83080373275548,9.22140184522409,8.76522340770756,10.2581236752333,8.411450544233,9.98603565579941,9.26680613416982,9.54829470571144,9.20037726998274,8.95484965187547
201272_at,AKR1B1,201272_at,2,10.0223463254911,9.96859864477979,9.31948022711521,10.5092181797943,8.8880530542538,10.3640335754082,9.7697508776103,10.3846046630739,9.94484580558756,9.89484914803995
219607_s_at,MS4A4A,219607_s_at,2,8.67789771793185,8.32793620520837,8.18928263246777,9.45851347691335,6.7207575031634,9.02608682650285,8.85699969808907,8.16313465912801,8.34987416835738,7.89310041820643
210074_at,CTSV,210074_at,2,7.17387535814304,7.9160310245544,8.31365884487917,8.2592585567043,7.15452866153034,8.02423269925062,7.55937439431466,8.60238860612612,7.72584300242095,7.71686140061223
210889_s_at,FCGR2B,210889_s_at,2,7.50706231226325,7.95509683893663,7.71400262399067,8.00560503037532,7.07203323359081,8.43230211927006,7.44632487634261,7.69994451368288,8.17898476287366,7.54659728768294
204787_at,VSIG4,204787_at,2,8.73701307922756,8.74183719241365,8.53685191445109,8.78021522450392,8.26252432186926,8.92709179870517,8.53639673126932,8.68577965191137,8.76231800006599,8.55041932278263
214511_x_at,FCGR1B,214511_x_at,2,7.23367095957569,8.00342661900671,7.60754130557418,7.916622055178,7.34159082737964,8.90919784175186,7.60990000223125,7.81482913364482,8.2183415254149,7.8960733360523
218755_at,KIF20A,218755_at,2,8.5654983367717,8.69387450810495,8.60917962332083,8.52884896990002,7.88878925358601,8.70340060480852,7.74868027440616,8.45542590421236,8.88944169225083,8.08983894340437
203554_x_at,PTTG1,203554_x_at,2,10.4654016856097,10.6805538360537,10.3835031324178,10.8040489178768,9.7474650994132,10.6773712940553,9.85764550311074,9.9501003438092,10.7341704335356,10.3348453952508
214670_at,ZKSCAN1,214670_at,2,8.47022123717822,9.77762297099782,8.41252911031216,7.82203556964188,8.09311674565131,7.51200088462751,7.78435805932667,8.3353462524041,7.65535684997723,7.62247223124678
210791_s_at,ARHGAP32,210791_s_at,2,8.31307590346883,9.00749613320463,8.28188906407928,7.97967428547817,8.13655112923011,7.55946551194116,7.29412454251678,8.57660040175351,7.77768301275265,7.90178625911759
222116_s_at,TBC1D16,222116_s_at,2,9.86912366594661,11.2154433434727,9.79598038007387,9.65585475610307,9.16629587886987,8.825618561201,8.82930722398454,9.93356385093275,9.00170666694263,10.2249790053912
212256_at,GALNT10,212256_at,2,9.12624759927847,9.54697457666515,8.57178061408605,8.74661541393314,8.15795442918723,7.95321955907818,8.13365697682454,9.95592016968121,8.76966390635161,8.58651441921253
219522_at,FJX1,219522_at,2,7.25192030597951,8.01920643397515,7.54106016914697,7.10116383756307,7.43541366950601,7.46886922982491,7.11673619366144,8.25939952619139,7.37100020252331,7.52145631623985
209644_x_at,CDKN2A,209644_x_at,2,7.65180466781757,8.14426907781477,7.68942682722311,7.62837582050785,7.87609941581957,7.70332111514106,7.45682504841854,7.9063117252866,7.86513506538198,7.64230258937352
218844_at,ACSF2,218844_at,2,7.51196250978646,9.22022140914169,8.45684763478706,8.49412442430353,8.36349033600886,7.43032367744624,7.58353757305234,7.91983102360094,8.06249267424594,7.78173042526852
204015_s_at,DUSP4,204015_s_at,2,7.06791181083904,8.08735450707425,7.91411162219614,7.60796700101772,7.5050302051539,6.50279967956232,6.44509049814262,7.74520220236939,7.50665795350096,7.28524884578978
204014_at,DUSP4,204014_at,2,6.9214822555037,8.90359526497751,8.02799680779923,7.47886035169441,8.73336588883893,5.51794449446928,6.84426953557716,8.47498793927544,7.99852869037599,8.35817909571153
212442_s_at,CERS6,212442_s_at,2,9.62208202768674,10.2940624506746,9.64780629652414,10.2214055815467,10.3697134772434,9.76177510141581,9.75312634993363,10.1303698373937,10.512527196366,10.0742874507962
203139_at,DAPK1,203139_at,2,8.05026681431703,9.20680620850011,7.84345148430936,8.38177924336468,8.07158713665548,8.38955917825573,8.05331159677113,8.40643004039412,9.15948812627324,8.38781886746821
213134_x_at,BTG3,213134_x_at,2,9.13776597153603,9.06607315813381,9.9105801115632,9.05356085574391,8.67563795643593,8.51652049118663,9.09842002342813,9.31736899365125,9.28803799869618,9.68060220650171
205548_s_at,BTG3,205548_s_at,2,8.63304928251604,8.74105820840934,9.8757451082473,8.94493859081515,8.5290362888627,8.15977941466143,8.95183020419566,9.0501960816559,9.10178498874467,9.41267466749966
218025_s_at,ECI2,218025_s_at,2,9.59044671872863,9.75132010108591,10.7379847706008,10.2803339567972,9.0663874793402,8.730130020372,9.91024403227831,9.55561831668062,9.80247036645324,10.264749560173
51158_at,FAM174B,51158_at,2,8.69385113828639,9.06214505948531,10.710075598747,8.52432301654026,8.60141363637222,8.21071080004157,8.89729753642999,8.92280652790528,9.00771670908411,9.12418302761885
221880_s_at,FAM174B,221880_s_at,2,9.20844224341471,9.62991867753736,10.7954890365992,8.97146895604864,9.08282640259984,8.58669236056966,9.18762599256465,9.24953181131787,9.42634691496923,9.45376824597659
212830_at,MEGF9,212830_at,2,9.44273766965116,10.5514814704885,10.4923137176148,8.63743575251349,9.42762162729947,8.9306566523141,8.90169368673384,9.3108743159785,9.06228196177426,9.53133658692991
200618_at,LASP1,200618_at,2,11.217008940316,12.4683560903566,12.828926002851,11.0502447769336,11.0809385030021,10.8589235709543,11.0046909327633,11.5575759235258,11.2506966514569,11.9790565422019
55616_at,PGAP3,55616_at,2,9.46120296291032,10.6749435655765,10.9830840662052,8.85862783212029,9.26727085123983,8.50963899002027,8.4511099738547,10.7770270607892,8.96163437906641,11.0678734528192
221811_at,PGAP3,221811_at,2,8.79966203247268,9.17120349907541,9.98198016389189,7.98104689535232,8.19391747807931,7.69800467145182,7.7323016661433,9.18285026615103,7.99136817829403,9.6409455280867
216836_s_at,ERBB2,216836_s_at,2,11.3646744516759,11.7706504225775,12.3758787981696,9.43937996916665,8.89714330621294,8.80229287045123,8.58990121982407,11.9485274658691,9.11622449488667,11.6074913628798
219301_s_at,CNTNAP2,219301_s_at,2,7.20566723634814,8.5456985068074,7.71021065444604,5.83690020223531,5.81795617212481,6.20550292640871,6.46876511083502,6.22467304648505,7.5804092337304,6.8214298052752
219300_s_at,CNTNAP2,219300_s_at,2,7.93776770802934,8.63879298768331,7.97569084545708,7.10032074551439,7.07089908692611,7.08207134164207,7.08207134164207,7.04151388671935,7.9295032112298,7.90965629757163
215034_s_at,TM4SF1,215034_s_at,2,8.93314777684084,8.69193427841449,10.029679315582,9.09850775233935,8.82268992820414,8.20240103479585,9.58332861256259,8.93470247413699,8.30082877934312,9.02109644868583
209387_s_at,TM4SF1,209387_s_at,2,8.55346563407116,8.47915649061873,9.63084502732742,8.17695904784118,8.68041191093884,7.7802171989608,9.06587619421585,8.76034066228188,8.09195226791327,8.64445369657111
209386_at,TM4SF1,209386_at,2,10.8959818930633,11.0342248539397,11.4635276966543,10.4894127317281,10.8789563078585,9.6185241676454,11.5705199357097,11.0091085506125,10.3644236506307,10.5241346662803
218546_at,C1orf115,218546_at,2,8.76215083151783,8.76956196905242,9.56938948042213,9.13462146634141,8.94746368802882,7.72353293176128,8.78965520583633,8.55820225628733,8.2493165394202,8.80259750393251
219734_at,SIDT1,219734_at,2,7.27963682495753,8.52092400033451,9.34801745937103,8.1990326728627,8.17145877252522,7.64829791790137,8.0180961268963,8.13331500443238,7.32954195954795,7.49487984042954
209790_s_at,CASP6,209790_s_at,2,8.58432575830651,9.03688255575946,9.46280626091369,8.65325009501933,8.62813064462184,8.01598538736606,8.67798515976409,8.80121942493416,8.40570416577306,8.10460702316239
204554_at,PPP1R3D,204554_at,2,7.0197046978444,7.26459965190396,7.88641959074582,7.52048313762277,7.35892887923536,6.97376490225952,7.73452369806243,7.27384481709628,6.90250524201097,6.75468421267387
205151_s_at,TRIL,205151_s_at,2,9.33793044079284,10.1819238199726,10.093268832924,8.69283009771738,9.7837996210831,9.25321131450156,8.97057774858206,8.64826552053799,8.50371162607837,10.414871842369
205150_s_at,TRIL,205150_s_at,2,8.15404053121795,8.48348231392711,9.15439282933804,6.98430192896881,8.35988891317351,8.25678251992962,8.08088061974007,7.20299986446226,7.59438068454447,8.69183158844097
202704_at,TOB1,202704_at,2,10.3863924070425,11.5458139869034,11.5972817762193,9.96642537091769,10.5296980268695,11.382729893765,10.1957542193026,10.7692166894226,10.2751087825646,11.2507160803046
209890_at,TSPAN5,209890_at,2,7.83455866573489,9.68216733021946,8.37958970113141,7.83455866573489,8.8331923792068,8.96647734751076,7.72305312282277,7.4068345107929,8.08229575776932,9.34712909775878
208892_s_at,DUSP6,208892_s_at,2,8.44838176230876,8.43573812573307,10.2158133120887,6.76569097476603,10.2343637527439,6.79846447788534,8.25895833536424,7.21104349696004,8.32532350274837,8.96925899875258
205160_at,PEX11A,205160_at,2,8.98965196283696,9.38203061701896,10.5786505465671,9.04781409338142,10.2637605907158,8.66932628253785,9.02818183508197,8.81385965482625,9.23074068560381,10.3521714315663
218858_at,DEPTOR,218858_at,2,10.3744198494689,10.8288873668836,9.99173620428863,8.24380393697526,10.2976949279333,8.10689904953535,9.30448224084428,9.30448224084428,9.68715912870074,10.3884292921239
202743_at,PIK3R3,202743_at,2,10.6253586272957,10.4094696027044,10.746366722392,9.50988244180155,10.4719846296719,9.71026289402626,9.99715312782621,9.94542597663387,10.2869050642378,10.6771393335588
218807_at,VAV3,218807_at,2,11.2708737699146,11.0510391543219,10.5827228735885,9.48982734695026,11.5719281075698,10.706479363739,11.2196287964106,11.0220344560254,10.469995200592,11.3987075759079
218806_s_at,VAV3,218806_s_at,2,8.55144184520296,8.55892680063996,8.30765648450404,6.49141197458229,8.74206101385713,8.19886743039829,8.49485754872473,8.37411864978901,7.89500921248509,9.22323087267498
200670_at,XBP1,200670_at,2,11.8576880561076,11.5687009371319,11.6232737068374,10.4776019660469,11.2287316858723,11.5172831865245,11.4722219295148,12.0191301586258,11.3045228548427,12.6338263947654
205603_s_at,DIAPH2,205603_s_at,2,6.59011800742975,6.55307974659314,6.29021751095642,6.32126867774567,6.6327540797531,6.34123244278549,6.42004058058568,6.28568059500806,6.43008708221205,7.10562769251209
205047_s_at,ASNS,205047_s_at,2,8.79348474515037,9.25848176224074,8.52492792356678,8.52799670688657,8.77116554371299,8.70477069519519,8.58869376677993,8.49453500926879,8.27868694085306,9.71897540574503
218856_at,TNFRSF21,218856_at,2,9.5326571130886,10.5607633907913,9.81253732108684,9.66243771346432,9.22912872748702,9.53979076503187,10.1128566028144,9.22574592120175,10.1185700287102,10.1656657571726
203693_s_at,E2F3,203693_s_at,2,8.08158680308114,8.51444071852727,8.39993404814266,7.61830559859227,7.33444689949878,7.90399794212744,8.44285830994709,7.70271166168699,7.79375399339418,8.69186753671893
218847_at,IGF2BP2,218847_at,2,6.40752828680412,6.76038902546922,6.35603328347789,6.38074001434533,6.49968527024227,6.48525690050177,6.91935572980065,6.57133655284652,6.52037927199084,6.82192479269147
204304_s_at,PROM1,204304_s_at,2,6.79681497574724,8.33805333238443,6.02269529758228,5.59046587921714,6.05668565441978,5.74059902876115,9.17395195328198,5.62871759604646,6.41254836591062,10.1102532542952
209288_s_at,CDC42EP3,209288_s_at,2,6.76846394204024,7.14693807492509,6.66347847529184,6.24671623860655,6.37957592345356,6.72156207211673,7.14501127922442,6.84717967022058,6.81379413580424,7.15797665650269
221854_at,PKP1,221854_at,2,6.96504735336688,7.37463104144251,6.95750451967684,6.94482867807741,7.11713653359225,7.18158127119207,7.41708416191022,7.13192623290195,7.49041272562363,7.71617985259105
204365_s_at,REEP1,204365_s_at,2,9.25064016292505,10.0668517344514,9.26700515082442,8.11016398154959,9.71278976677627,9.82747627629509,9.17725518496588,8.43646163242743,8.02655403752934,7.98978301074093
204364_s_at,REEP1,204364_s_at,2,9.0097193916426,10.5456844443811,9.16378481154482,7.6207924474218,9.52815269522164,9.41498794070449,8.92363133785663,7.91395985683005,7.39017261154856,7.30365497514702
210095_s_at,IGFBP3,210095_s_at,2,9.68912564620775,10.1644481963991,10.444580638367,8.69683990786008,10.8900182320091,10.5063612425065,10.2837850458725,10.2903914506134,9.34783651630681,9.45133110694445
212057_at,GSE1,212057_at,2,8.46702001283254,9.32588192523741,10.2496052349292,9.3939419121112,10.0678744660991,9.51361346902719,9.09951508684685,8.63985942374655,8.61022359596305,8.87506082510731
212056_at,GSE1,212056_at,2,9.13152409449921,9.75044559734011,10.0548835458422,9.79593319637204,10.1423292145864,9.62919805903465,9.74601368560803,9.27160905505511,9.25415098846135,9.22242996276047
219403_s_at,HPSE,219403_s_at,2,7.38305294296956,7.64738508815394,7.59066207818878,7.98773832324603,8.10042279562158,8.44437476051111,8.0433480467812,7.92551065861719,7.51031546722893,7.35188198512745
210176_at,TLR1,210176_at,2,5.77988149728409,6.22523417683038,5.92652708169659,6.11439573433332,6.09181242696179,6.4523112510114,6.26969786565911,6.18503771139495,6.11027374722844,5.92645137029391
202497_x_at,SLC2A3,202497_x_at,2,8.22073831348592,8.57801894492999,8.58375324136996,8.80056794349876,8.62337893132457,8.71064712724284,8.85803502344016,8.59638320897091,8.42620331118545,8.55353954120327
202672_s_at,ATF3,202672_s_at,2,7.60428031263739,7.90455991590271,7.81560942225483,7.58669799280581,8.06941212826345,8.2454842034782,8.09914639563023,7.73935318387865,7.91906274356286,7.87582399714161
217979_at,TSPAN13,217979_at,1,11.8914784166904,12.1187684724026,12.2632175391565,12.0129033660413,12.5767488617872,12.1533049670573,12.0234789421688,12.8564438235778,12.6959533670297,12.4000210044274
209173_at,AGR2,209173_at,1,11.1327755400082,11.2986757322288,9.49573654970476,8.15248362550304,11.8945843838094,7.79946169178914,9.18790469016376,12.7673013233215,12.2605139926885,11.3420748769901
213262_at,SACS,213262_at,1,5.97434606686757,5.15587919724113,5.48148322131714,5.85873660119573,6.8067106251951,5.79224833112148,6.64026063610638,6.87845223202729,7.16535170177771,5.40724199093293
204521_at,FAM216A,204521_at,1,5.83101818616377,5.6920872509948,5.75352408158435,6.06938174438316,6.08583050543177,5.88349926820655,6.23278784457501,6.35888464859656,6.28519649222987,5.86756984552339
214109_at,LRBA,214109_at,1,9.43594484422063,9.30885634363454,9.5607992325814,9.60968636183509,10.3921252821239,9.07176431131339,9.91062241755968,10.1491332030183,10.6568813609165,9.95117915746484
212638_s_at,WWP1,212638_s_at,1,10.0905419758752,9.30270370745146,9.99253044937776,9.38226363957587,10.2089427600104,9.32521338327236,9.39082981238824,9.7769370295787,11.0446928580872,9.69374144000873
209800_at,KRT16,209800_at,1,5.54293612828338,5.43260351789927,5.23592411371705,5.15924707751874,5.57124397822482,5.38724305363594,5.31397821504988,5.25544223628134,5.56180599899586,5.40256566858188
219795_at,SLC6A14,219795_at,1,4.82594033476658,4.76591614263475,4.77324985379792,4.72157991355354,5.09795142382386,4.80269602165162,6.47962634701287,4.47705695158843,4.85184061119229,4.78647161046174
218868_at,ACTR3B,218868_at,1,6.64079634841448,6.2011546618034,6.42368478921247,6.34356093441859,6.56617756566826,6.41145384744451,8.75008881295004,6.48740272334857,6.82681575601051,6.82681575601051
213260_at,FOXC1,213260_at,1,8.03410807077725,8.11764556885648,8.08992766017004,8.14054253828705,8.30563843977122,8.27151521494043,8.79932408487353,8.14045196025887,8.34987342095997,8.21273192439151
205044_at,GABRP,205044_at,1,6.09896706382366,6.25994116154218,6.04467221958715,5.95066958978789,6.91926194222135,6.08869963771541,9.77059752705206,6.16935848179259,7.545203173752,6.09689127915782
206560_s_at,MIA,206560_s_at,1,6.61689119919692,7.09687076992989,6.39891714103743,6.67280856012159,6.9651219529351,6.93519184595127,8.33005072518349,6.71029391324688,6.89985098974992,6.80772284928577
205350_at,CRABP1,205350_at,1,6.93648973335081,6.92360881232189,6.54758113585355,6.79408819654907,7.02029104774081,6.79355297171269,7.88216903650234,6.9322925476252,6.81591452598294,6.97751797244091
212730_at,SYNM,212730_at,1,8.80223860292906,7.67819478417683,8.35238508967643,7.60854743998149,9.0858600460248,7.5924301940358,10.6089426877692,8.01162364064937,8.49845785005811,7.44083172511928
203881_s_at,DMD,203881_s_at,1,5.90950410575132,5.19416701302635,5.27813378811452,5.60880650240487,6.31147419245849,4.98446211213645,7.75307702067255,5.81062310975719,5.79085906317849,5.12706486692969
219497_s_at,BCL11A,219497_s_at,1,6.10062020883312,6.29692102199034,6.20778735194256,6.22099284917311,6.55769455969115,6.08683323286103,6.92891637783268,6.07340002414223,6.13928201701576,6.43474121952865
204855_at,SERPINB5,204855_at,1,6.89496967559483,6.54642859160226,6.42978126324553,6.21955118022167,7.51515730156037,6.80799069515468,8.23443812978889,7.54483971222939,7.17428656713482,6.72749512008675
204557_s_at,DZIP1,204557_s_at,1,4.62769709894722,4.48351014298578,4.4221581227041,4.48351014298578,4.69581154574778,4.63081009431943,5.0854385102069,4.90710193833906,4.70849518015708,4.43166850504372
206373_at,ZIC1,206373_at,1,6.15292315164541,6.26762197911215,5.89025759039608,6.2822977119956,6.36724692524269,5.83896645842309,8.87756241070413,8.34009178104922,6.26705397509455,6.29893809744261
217996_at,PHLDA1,217996_at,1,6.97366386037066,6.16928406018678,5.70613691557841,6.05540213062431,7.03834945243103,6.39046861820423,7.53589027742376,6.52614988212256,7.14197525198808,5.89241459624268
204165_at,WASF1,204165_at,1,7.50964119917592,6.51176157561948,6.20740444339872,6.41949889097566,7.01357585527935,6.88957453800609,7.73978767255809,6.84514921564259,7.08971936579963,6.60193022899777
221016_s_at,TCF7L1,221016_s_at,1,7.7877103689975,7.84414242256943,7.86905765440605,7.03122495450115,7.8797288365893,7.1985172286951,8.83300875188311,7.36824990816959,7.40223249763414,7.2956160069938
203637_s_at,MID1,203637_s_at,1,6.82332291737652,7.2047835169788,6.68217331846178,6.28779316131245,7.18449711224614,6.31120937350501,7.37871662327005,6.5541300338696,6.49804451894807,6.20530303504064
220625_s_at,ELF5,220625_s_at,1,7.32495821541069,8.1347671260338,6.55248827010895,7.20054244181225,9.14549246284961,7.7797869212365,10.1360686055487,7.03309713788874,9.56042502018254,7.91726592745907
209842_at,SOX10,209842_at,1,7.0622502298428,7.38822435249655,6.75285828984232,6.85566525021327,7.48002503340217,6.88015034015304,7.67708964035808,7.10132080999608,7.40572158799633,7.31724629780524
203636_at,MID1,203636_at,1,7.17792634587396,7.42560403640735,6.57094742674173,6.40397873128766,7.48491712505813,6.85158126080061,7.32790313905416,6.84175292737824,6.93982013908246,6.95198271036167
203549_s_at,LPL,203549_s_at,1,8.32778046102515,8.59635184186673,7.49933470484755,8.71098691820917,7.94992597915257,7.98763415248473,9.83849073302193,8.81177298483136,10.04105401599,7.72410488484151
203548_s_at,LPL,203548_s_at,1,6.62046881235624,6.76875192207092,6.19373935613319,7.14847593998044,6.45887400214778,6.15251082433028,7.76292811921911,7.25429903873781,7.6813903138864,6.81371320821808
214053_at,ERBB4,214053_at,1,8.40263933435588,8.5003539819398,7.13182298603611,8.02203918479122,7.74895856024447,7.72362244628133,10.1939257561538,8.48358791176089,8.77140730519329,7.97175562329728
219295_s_at,PCOLCE2,219295_s_at,1,5.04717749559137,4.83447578064189,4.99140522549901,5.27111308636321,4.94448676483651,4.86430337468325,5.38740235344322,4.80237261841824,5.77776976558995,5.02486836555206
210147_at,ART3,210147_at,1,5.0422119307397,5.07410589892494,5.00310454570688,5.12191337979696,5.33194968372274,5.01910383757231,5.20131897411817,4.95481310289922,5.11854807158355,5.1369491278235
210130_s_at,TM7SF2,210130_s_at,1,7.59629606105972,8.55885471837037,7.93124559724465,8.24509472315203,8.75620666670841,8.01987631884143,8.54508779731728,7.79331223391024,7.85297272981036,7.94989410253416
212771_at,FAM171A1,212771_at,1,8.05264555728041,7.64149453909933,7.95588547032717,7.84334184464232,8.69590635233547,7.67852900065815,8.34894214763646,7.90296153532063,7.87139801210745,8.10850044494909
203797_at,VSNL1,203797_at,1,8.42825857659713,8.28777741227896,8.38948710582988,8.23865731757297,9.06976666372394,8.36594590362068,8.7538580964039,8.71991607262201,8.2443908297297,8.40102476333605
210652_s_at,TTC39A,210652_s_at,1,9.06648192318993,7.67276978694653,7.45692031691514,8.0443682581757,9.79086463530524,8.8510301048893,9.78759335973947,8.9126548990584,8.44189417082427,9.59802786384976
206002_at,ADGRG2,206002_at,1,6.56434299754246,6.46440227067233,6.29596651216643,6.40926285353017,6.80852707627765,6.50612371593178,6.62788604615918,6.50017117601296,6.36719650362543,6.56207593383014
202579_x_at,HMGN4,202579_x_at,1,9.37505003967609,9.5047801580699,9.473809461046,9.53620673852896,9.57685152825908,10.1131410966233,10.336238461818,10.4326365913782,10.5217751617681,10.5853990256073
200972_at,TSPAN3,200972_at,1,9.83738111373343,9.97356769173165,9.78699788428763,9.83944265390859,9.77168815571665,10.2700117085814,10.7220772700821,11.2782845921985,11.2766694589265,11.1494025186621
205961_s_at,PSIP1,205961_s_at,1,6.96127930431856,7.0272905751872,6.78115037445345,6.97129162075346,7.01092217777697,7.95499606899631,8.07762533717752,8.48496529512657,8.30730266928341,7.87953221991006
209787_s_at,HMGN4,209787_s_at,1,8.66318108145193,8.52921536033064,8.85169918733074,8.81036065170359,8.58300245281795,9.54198711656188,10.3969094549004,10.4032897851652,10.3938525684119,10.3429495527377
209786_at,HMGN4,209786_at,1,8.50190126718669,8.15106060795216,9.06899520242254,8.49808923989191,8.05417090231172,9.16019257034967,10.6061714169399,10.4326656837214,10.6572027856767,10.2069533386208
209337_at,PSIP1,209337_at,1,6.88543089207992,6.5366197736678,7.1574213599321,7.31161984388762,7.12658398659007,8.28065964488587,9.07755678760403,8.99809634714681,9.19373934786885,8.39171945596616
200973_s_at,TSPAN3,200973_s_at,1,8.1170654723007,8.36742964246754,8.16518305456145,8.11554174942096,8.29706673232568,8.61413861949828,8.61805881892933,9.91400233679716,9.37564289639058,9.42306065849439
201292_at,TOP2A,201292_at,1,8.32681753092859,8.68564567703854,9.17918609341514,8.37591931187591,7.64992880852665,9.45574932709816,8.84898032442017,10.9432086287465,10.2415510829299,10.6638458707082
201291_s_at,TOP2A,201291_s_at,1,7.93780635623209,8.29544442369486,9.2047113546358,7.92110185379331,7.21729764007116,9.26995581014046,9.33212950627235,10.9125221951029,10.4000654252271,11.1292061851153
218331_s_at,FAM208B,218331_s_at,1,7.440959605,7.62836866890534,8.6211799443962,7.92385274690493,7.12972449718536,8.60749674844657,8.37776347110598,8.88792107632574,9.03611558962109,8.92613716888566
219303_at,RNF219,219303_at,1,7.53912591956477,7.03868687425479,7.51721176034876,6.95367568700573,7.10045128029949,7.97656347793823,7.76235299289966,8.23180439052927,7.94012138183719,8.26620987266402
211953_s_at,IPO5,211953_s_at,1,7.34424294395628,7.07909986643887,8.20430740783884,6.39070998121131,6.99816277402159,8.05538022504619,7.96369805476704,8.43881288507293,8.6867128510508,8.88249529700953
220177_s_at,TMPRSS3,220177_s_at,1,6.04361384890565,6.04900648548007,5.9741057494534,5.7044035499908,6.0517432068128,6.23914319431012,6.91840963197162,7.41964107829262,6.34918979759755,7.54788118291714
218330_s_at,NAV2,218330_s_at,1,6.6394502502196,6.31754634165489,7.00276726277677,6.05982778590803,6.48979540499484,7.28319828399873,7.94546741831393,8.43253356685985,7.38450422610933,8.46369683952667
213982_s_at,RABGAP1L,213982_s_at,1,7.6261383453951,8.06109545788774,8.03156250601665,7.74320187466578,7.64163294670254,8.36220731424704,8.76004134122352,8.65437833198499,7.96106562732649,8.76267081046795
222235_s_at,CSGALNACT2,222235_s_at,1,7.07084496662921,6.8543631394406,7.93370484791009,7.16371908319903,7.42479817843574,7.73620928372455,7.86942122872935,8.50155372776604,7.96488996557329,7.80559056082691
218499_at,STK26,218499_at,1,7.81847595497993,8.31512539180894,9.21457989211403,7.91347756912162,8.98436337691799,9.47373307778718,9.70215782214314,11.0565808178882,9.26798188430946,10.2639655450744
219956_at,GALNT6,219956_at,1,7.42548135721845,8.20044352630653,8.5534969783889,8.00859223894786,8.5542335328384,8.61963448086443,8.10514702008484,9.514138843102,8.63372250837705,9.59070064646925
213110_s_at,COL4A5,213110_s_at,1,8.27793826307748,8.19863769655663,9.09096113713084,8.71482944021768,8.21599426921003,8.16007009888366,8.55640174531429,10.0034152119974,10.3013880649924,9.72232821504819
202557_at,HSPA13,202557_at,1,7.21601716593065,6.95109058489795,7.88492629567651,7.00869886184806,7.20767068969114,7.2537412855615,7.35557784780877,7.99787130545783,7.92143569744951,8.13384306108336
218684_at,LRRC8D,218684_at,1,9.48258119803473,9.41183943783354,9.89535130146668,9.05774222714316,8.89509398129003,9.86282512473856,10.1179228416296,9.57424782548015,9.79955261050574,9.83151144592315
218247_s_at,MEX3C,218247_s_at,1,8.36994927289794,7.77339329483072,8.89575522678902,7.38338798869255,7.4796364242294,9.02471687358722,9.58668161766105,8.3390638201476,9.42141565741186,8.79437640419287
202589_at,TYMS,202589_at,1,10.0824960227685,9.68762201499449,10.4247691057898,9.43182788494403,9.12213826734444,10.6335771638254,10.8033485116858,10.5537481229523,10.794670950293,10.9368714854568
213511_s_at,MTMR1,213511_s_at,1,8.76740251613341,8.079677586717,9.64456723409007,8.32993413424922,7.79263500420174,9.23579257148225,9.42333136366797,9.67605211210981,9.65411660871479,9.50362504291101
201181_at,GNAI3,201181_at,1,7.40466684543275,7.13445288114565,8.18678027570336,7.16996643527756,7.09826794984104,7.746203026045,8.20655043287641,7.94628724977771,8.29160814207862,7.95089291558574
219306_at,KIF15,219306_at,1,6.96573406401687,6.39416933991492,7.70942700439453,6.59606749153046,6.0527395187679,7.3868599577574,7.70103926282018,6.98054586670047,7.47887611852481,8.24738206658941
209172_s_at,CENPF,209172_s_at,1,6.50027582057782,6.06125274214571,7.08671804753552,5.53983679733033,5.19279879955057,5.91048258681262,7.0109537120381,6.55312102764221,6.79685264018057,7.47052104323437
212973_at,RPIA,212973_at,1,9.0258750647767,9.24861919798421,10.1991335236054,9.50685111752092,9.10929666616858,9.71941820094672,10.290692842125,9.60017497113294,10.1234843389172,9.8548951998532
212569_at,SMCHD1,212569_at,1,6.63274594094627,6.21072336968982,7.61410428709003,6.92195360440429,6.1514783318143,7.22840309689579,8.2577195720531,7.41562082042627,7.37338541310513,7.45970751035834
212176_at,PNISR,212176_at,1,8.07708662473177,8.06484883500294,8.72959231751019,7.81175892576222,7.99914011119873,8.64539680342842,9.36299779724086,8.57896654461714,8.57607126464162,8.87065459692558
216834_at,RGS1,216834_at,1,8.55845475908791,8.82355152354274,8.77964982716639,8.56423016296334,8.08475353453009,9.00496274262018,9.50061095737445,8.86437454654138,8.93071030370421,9.25369236491677
202988_s_at,RGS1,202988_s_at,1,4.87594789834034,5.21542145376486,5.21555498254907,5.08901243250497,4.73291343847966,5.55677584218318,6.10165367126487,5.31352419536647,5.28253087044393,5.78039307140584
204061_at,PRKX,204061_at,1,6.89530877008692,7.03954541251481,7.12282198933546,6.89196745861191,6.84882068439367,7.1604717206658,7.69370346921223,6.9415706369413,7.28833480171233,7.76101216828971
218738_s_at,RNF138,218738_s_at,1,8.68913594601315,8.06871546324788,9.09478085293571,8.59823007824813,8.64714568395672,9.72007699277441,10.0678386220998,8.97680479669084,9.85553251770807,9.60675007813237
