,SymbolsA,EntrezsA,logFC,AveExpr,t,P.Value,adj.P.Val,B,logFC validation,B,L,GSM26888.CEL,GSM26889.CEL,GSM26892.CEL,GSM26898.CEL,GSM26906.CEL,GSM26879.CEL,GSM26896.CEL,GSM26897.CEL,GSM26907.CEL,GSM26911.CEL
201798_s_at,NA,26509,-0.306909024596067,10.4018073943,-0.956002826934558,0.352196672745681,0.661335235992175,-5.89028909352325,-0.306909024596067,10.3737757986941,10.6806848232901,10.2019532257845,11.1413107565315,9.8510549948387,9.62972989215287,11.0448301241629,10.7122720704676,10.830305096601,11.240652352745,10.6518715366441,9.96832305999298
218871_x_at,NA,55454,0.196250039249289,8.47074885998265,0.955379581152407,0.352502815480006,0.661548171848746,-5.89086861833997,0.196250039249287,8.80519213941144,8.60894210016215,9.01834262666853,9.18183029021538,8.2451862881515,8.5732858630455,9.00731562897629,8.29622669443902,8.67797734519572,8.84161929840612,8.70712863134449,8.52175853142539
201981_at,NA,5069,0.25120644725483,5.20889291569924,0.955369705307562,0.352507668039395,0.661548171848746,-5.89087779866181,0.251206447254831,5.38845831000287,5.13725186274804,5.14459754338947,5.08725485087273,5.05280747099753,5.00470891825357,6.65292276650106,5.06285884360014,5.03856990645169,5.22550331739492,5.11378755314237,5.24553969315108
204544_at,NA,11234,0.204942865301549,7.32712899483582,0.955364761527196,0.352510097214707,0.661548171848746,-5.89088239423615,0.204942865301549,7.38608771353089,7.18114484822934,7.49529794663128,7.02096172476565,7.21799842278443,7.49762420637172,7.69855626710139,7.22153119718574,7.37334730522281,7.13686306824313,6.96505688118227,7.20892578931277
201434_at,NA,7265,0.192892637410367,9.06145545731214,0.954836700855481,0.352769631419488,0.66181340197081,-5.89137313910806,0.192892637410367,9.11655624014271,8.92366360273234,9.00599841339729,9.41609937834844,8.62676218061654,9.18083166267252,9.35308956567874,8.82591403666008,8.89004345306763,9.2112061610635,9.17928356910667,8.51187079376382
216064_s_at,NA,175,-0.383355166564433,7.78879329534285,-0.954805785439341,0.352784829976175,0.66181340197081,-5.89140186232179,-0.383355166564434,7.36525623675472,7.74861140331915,7.30186593660529,7.68028201484522,7.21213999565795,7.5367722773155,7.09522095934962,7.84283458847572,7.70809423209635,7.54122842649763,7.21547983407059,8.43541993545548
201505_at,NA,3912,0.405228782646828,8.45418073601143,0.954607029789868,0.352882552478633,0.661835559317612,-5.89158650434787,0.40522878264683,8.86814848131698,8.46291969867015,10.1076057765806,7.80349814157512,8.53917009325392,9.3212683098908,8.56920008528443,8.9056825965658,8.63374922415224,9.274946307318,8.53045750421328,6.96976286110141
208325_s_at,NA,11214,-0.227927962532698,8.56975348916474,-0.95436562335524,0.353001270219389,0.661835559317612,-5.89181072215196,-0.227927962532695,8.58866382392387,8.81659178645656,9.01317889497208,8.54357357162166,8.96769352359656,7.88580024678501,8.53307288264404,8.7217740778145,8.83708754333018,9.09308302363486,8.72474139436373,8.70627289313956
204083_s_at,NA,7169,0.451958483648419,8.97148770299374,0.954278230164156,0.353044254815822,0.661835559317612,-5.89189188022702,0.45195848364842,9.36562000836886,8.91366152472044,10.6645971474906,10.1585875746671,7.9640632437252,8.59803148335538,9.44282059260603,9.20433361634056,8.90435912642142,9.6630246767035,9.24017657816542,7.5564136259713
200066_at,NA,3550,0.283480454658607,10.613155265664,0.954239193031525,0.353063456507571,0.661835559317612,-5.89192813007923,0.283480454658605,10.8491843559287,10.5657039012701,10.656910078095,11.2860535604211,10.5665166033005,10.7949780342579,10.941463503569,10.8035504565174,10.6936564094417,11.2158880618741,10.630707646341,9.48471693217627
212068_s_at,NA,84726,-0.208798564389316,9.35778259698911,-0.953898658274379,0.353230990161019,0.661973626298422,-5.8922442939751,-0.208798564389314,9.19887420412957,9.40767276851888,9.18672679525852,9.35445098476218,9.05075957543531,9.53177140081179,8.87066226438004,9.51923502340322,9.63233010243288,9.69999026566161,9.0747071560887,9.112101295008
213726_x_at,NA,10383,0.242601105594957,10.9942504673155,0.953818273176532,0.35327054537897,0.661973626298422,-5.89231891142623,0.242601105594957,11.0974170148632,10.8548159092682,11.2516268170443,11.1987660326244,11.2878950120515,11.0288361605353,10.7199610520603,11.5541675720158,10.6488902052475,10.6343458611408,11.0917848507838,10.3448910571532
34408_at,NA,6253,-0.291079749179008,7.41823493308919,-0.952955528358678,0.353695269440443,0.662558329864051,-5.8931193988634,-0.291079749179008,7.06308920108973,7.35416895026874,7.33573923566991,7.10113721051969,6.9348478548557,6.97805142727251,6.96567027713085,7.10925627838035,6.83222525240231,8.48238996104023,7.07020179964566,7.27677145987514
211714_x_at,NA,203068,0.224056203677005,11.6062788493203,0.952843567696998,0.353750412735065,0.662558329864051,-5.89322323256787,0.224056203677003,11.7992822265637,11.5752260228867,12.0217921955006,11.5925944061277,11.5238033261254,12.1644418698829,11.693779335182,11.7712519428493,11.755129074585,11.0824232269964,11.654752688017,11.612573181986
210187_at,NA,2280,0.233292125516608,7.26172632228977,0.952777592504044,0.353782909858874,0.662558329864051,-5.8932844136522,0.233292125516609,7.29969822884071,7.0664061033241,7.20628555406268,7.03990632273651,7.08954695072253,7.18947853759132,7.9732737790905,6.8647153425769,7.36994420590732,6.92146845098013,7.28184803393549,6.89405448322066
212711_at,NA,157922,0.212658894954045,7.7540216276173,0.951612043211035,0.354357358114601,0.663508908702221,-5.89436464096448,0.212658894954046,7.8739803830152,7.66132148806115,8.07568364428955,8.07849900287105,7.79132538928192,7.7253312240583,7.69906265457515,8.01567488216049,7.61239871033458,8.00537512970761,7.82521973030187,6.84793898780121
203357_s_at,NA,23473,-0.251093059608374,7.46783393720874,-0.951379632041996,0.354471980039363,0.663598299235955,-5.8945798969474,-0.251093059608373,7.27682459672818,7.52791765633656,6.98663007676943,7.66715324540001,7.29747155751128,7.45419387469291,6.97867422926728,7.20435493741167,7.59259741163565,7.51454127701204,7.77218700280189,7.55590765282153
201025_at,NA,9669,0.220095933027679,8.16620213793041,0.950698839715559,0.354807883881885,0.66385607494946,-5.89521016564447,0.220095933027679,8.27315234397475,8.05305641094707,8.07100112271547,8.059578635839,8.30872615012824,8.20433795349729,8.72211785769374,7.74424577726587,8.62122420620237,7.91336515807157,7.83764643118224,8.1488004820133
212840_at,NA,26043,0.336154585975948,7.71044647826152,0.950631249637805,0.354841244846489,0.66385607494946,-5.89527271755562,0.336154585975947,8.02821106984492,7.69205648386897,7.29097263930126,8.93331451356105,8.29875431266709,8.18027913335066,7.43773475034453,7.47711651977646,7.43218535105846,7.61420437423281,7.58669799280581,8.35007818147131
212776_s_at,NA,23363,-0.312120050510297,8.17212534411152,-0.950591039468435,0.354861092717377,0.66385607494946,-5.8953099285632,-0.312120050510297,8.04776058809163,8.35988063860193,7.48301254199266,8.66006975609393,7.86009867227626,8.42782654942197,7.80779542067333,8.02968557499856,9.44340711406434,8.69075393903591,8.06403133060744,7.57152523430339
221582_at,NA,92815,0.335040070610651,9.23603207674872,0.950558195581225,0.354877305133233,0.66385607494946,-5.89534032166992,0.335040070610653,9.44913135546161,9.11409128485096,8.51859175251147,9.48772467385112,9.64825015742514,10.6647130159118,8.92637717760855,9.10562819186955,9.51540579386717,9.25515592079287,9.11370929339158,8.58055722433362
221856_s_at,NA,55793,-0.237398523071693,9.1800708951558,-0.950106405153413,0.355100369787941,0.664148137424308,-5.89575830421385,-0.237398523071697,9.1038756595069,9.3412741825786,8.8002760900047,9.39232731816841,9.87524347674429,8.78223462136526,8.66929679125183,9.12567359777925,9.12079182801239,9.75414388446114,9.14464276755312,9.56111883508708
219171_s_at,NA,7776,-0.227730577465078,5.48708537196858,-0.949878122397511,0.355213117543451,0.66423380178404,-5.8959694365043,-0.227730577465078,5.52328563220206,5.75101620966714,5.31080482538105,6.06129988551572,5.33309456316029,5.66487041056997,5.24635847638329,5.34773781834264,6.44428952525325,5.3670651536918,6.00104954065516,5.59493901039285
219213_at,NA,58494,0.293374309285047,8.04986697323116,0.949641013892672,0.355330250319692,0.664315303835839,-5.89618868324157,0.293374309285047,8.33708737276569,8.04371306348065,9.2653871079912,7.92245774239801,7.68336049648119,7.741200322874,9.07303119408409,8.03312438940806,8.65204693683287,7.95650504167009,7.85220363493629,7.72468531455593
201482_at,NA,5768,-0.255678910078949,8.93612247779809,-0.94939898519848,0.355449841044371,0.664315303835839,-5.89641242882319,-0.255678910078949,9.02068960255231,9.27636851263126,9.03139493145997,9.03097040689031,9.25078040332578,9.21312346310039,8.57717880798509,8.65036024113493,9.30210258011528,9.46974045440627,9.070131176069,9.8895081114308
202506_at,NA,6744,0.230389679588509,8.94377224324144,0.949352408026146,0.355472858832181,0.664315303835839,-5.89645548162763,0.230389679588511,9.07245885829221,8.8420691787037,8.77824377012081,8.83540002844885,8.75837463530338,9.43158789851512,9.5586879590729,8.53329147992417,9.10269498447081,9.17502110153696,8.93907222669057,8.460266100896
201064_s_at,NA,8761,0.252386292764253,9.96327200374818,0.949247882576832,0.355524517573907,0.664315303835839,-5.89655209101481,0.252386292764252,10.0642151344563,9.8118288416921,10.0928076398498,9.31113865243336,10.0968737275777,10.0945247375843,10.7257309148366,10.0143210903198,9.58163409068083,9.56011677788613,9.67001111934711,10.2330611302266
202569_s_at,NA,4140,-0.289097519048586,7.21181349682798,-0.949102310192115,0.35559647118719,0.664323889037215,-5.89668662279638,-0.289097519048586,7.21499616486425,7.50409368391284,7.69296506336918,7.35667871709143,7.35595369618857,6.66969858148561,6.99968476618648,7.13360212305468,8.10737223678692,7.51767678210685,7.64359873890006,7.11821853871568
200899_s_at,NA,10724,-0.20992333593299,9.65468859089527,-0.948801027512344,0.355745421139413,0.664323889037215,-5.89696499651244,-0.20992333593299,9.75186528362767,9.96178861956066,9.37084487311933,9.62611501567999,9.7245766477734,10.0513610375196,9.98642884404599,9.79841634096675,9.86564643210068,10.4309919139177,9.99724635850455,9.71664205231366
201256_at,NA,9167,0.193122021369424,11.1624102129749,0.948529508167916,0.355879693195413,0.664323889037215,-5.8972158020265,0.193122021369422,11.3799469970888,11.1868249757194,11.1462017096141,11.566884110881,11.4926619522264,11.6660434379482,11.0279437747743,11.1807729091319,11.1523338278268,11.1921041688941,11.3433226922985,11.0655912804457
203297_s_at,NA,3720,-0.205170037263205,8.74535063911695,-0.948449472803971,0.355919279011052,0.664323889037215,-5.89728971929912,-0.205170037263205,8.6095225395802,8.8146925768434,8.33039476049638,8.13007179797971,9.05598857335217,8.89779512089066,8.63336244518206,9.1436104056099,8.95685525727798,8.66175398523094,8.5941365833401,8.71710665275809
214331_at,NA,10102,-0.281828166390445,6.71161592313074,-0.948442306884492,0.355922823451272,0.664323889037215,-5.89729633716557,-0.281828166390445,6.53664166499212,6.81846983138257,6.53606632699154,6.76905063617873,6.68610740058104,6.8166109927431,5.87537296846622,6.07993667743424,6.80562382375355,7.70189818789301,7.20573560837705,6.29915485945499
213415_at,NA,1193,0.276084725749363,7.10654306046573,0.948426099799527,0.355930839963902,0.664323889037215,-5.89731130455908,0.276084725749363,7.32643154161464,7.05034681586528,7.52285149699855,7.91218968577755,6.94821061235103,6.31037828935877,7.9385276235873,7.15016065140428,7.44333893552778,6.74997412677147,6.8438758408918,7.06438452473107
214140_at,NA,8034,-0.185920858545855,5.06624412594553,-0.948263221686214,0.356011411266744,0.664349298963445,-5.89746171125166,-0.185920858545854,4.86378829757077,5.04970915611663,4.8363400699547,4.89979862011346,4.80538528850561,4.86027066521292,4.91714684406718,4.80330757884486,4.87994926164141,5.30854911203223,5.03517775645259,5.22156207161204
218448_at,NA,54994,-0.191110583758034,9.64064630642799,-0.947903007858055,0.356189643536547,0.664556909208278,-5.89779426143492,-0.191110583758032,9.42498672946164,9.61609731321967,9.28232164154123,8.96366697690523,9.72081548251448,9.65099128467737,9.50713826166988,9.86999069650956,9.6185261952171,9.43936583423283,9.54127096341915,9.6113328767197
206583_at,NA,55634,0.248063689910691,6.22202453730506,0.947576765033395,0.356351119918021,0.664563378452566,-5.8980953515477,0.248063689910691,6.49123131847991,6.24316762856922,6.47155371489273,6.73044255084096,6.19370795447544,6.67746008720835,6.38299228498205,5.99959587500832,7.12988441534268,5.48411120958256,6.30632474275308,6.29592190015944
201533_at,NA,1499,-0.275303464317931,9.07320925121396,-0.947440496243609,0.356418582062701,0.664563378452566,-5.89822108669557,-0.275303464317931,9.07163921718513,9.34694268150306,8.99311778224122,9.19041708809748,8.33528524371638,9.56411525182788,9.27526072004268,8.95456675891228,9.85014358690767,10.2079377455561,9.19761223232105,8.52445308381822
204682_at,NA,4053,-0.285023993292041,9.67130375468825,-0.947436440902551,0.356420589861369,0.664563378452566,-5.89822482830788,-0.285023993292043,9.57184174027528,9.85686573356732,10.3398272504184,9.35508559061215,8.97551461236536,9.11553843571093,10.0732428122696,10.2802061688511,10.0945666532362,9.61777568705004,9.87150260124578,9.42027755745354
202270_at,NA,2633,0.695107772099403,8.96003611133316,0.94735477150913,0.356461026015375,0.664563378452566,-5.8983001765415,0.695107772099405,9.71070227551538,9.01559450341597,9.80013529042967,9.95439346895704,10.5005603019692,6.86984516940814,11.4285771468128,9.62842922177347,10.0393090364681,8.10035399105975,7.86187265514845,9.4480076126301
219733_s_at,NA,10998,0.196561547689314,7.30448202831805,0.947053049461745,0.356610441932987,0.664687598315652,-5.89857849487832,0.196561547689315,7.48048421919537,7.28392267150605,7.0680250151642,7.68865041985892,7.374619187133,7.42625655992516,7.84486991389557,6.85783570241579,7.32249029142614,7.41998692004247,7.34885918779364,7.47044125585223
221558_s_at,NA,51176,-0.334876953502006,8.01790607813768,-0.94685954792586,0.35670628852099,0.664687598315652,-5.89875694512664,-0.334876953502008,8.04917941943535,8.38405637293735,8.61913777760197,7.66122274081222,7.22164368776085,8.00479678154716,8.73909610945453,8.16861010061621,8.95374769399785,8.00346024629077,7.51626760708902,9.27819621669292
221696_s_at,NA,55359,0.211992242795786,5.81794120643091,0.946789111543612,0.356741181966808,0.664687598315652,-5.89882189456315,0.211992242795785,5.75313317451734,5.54114093172155,5.43924598020194,5.86310444186405,6.13297711830216,5.60373986230373,5.7265984699148,5.57625228474686,5.39446983738459,5.44675451452681,5.56177172282613,5.72645629912338
213413_at,NA,11037,0.245272276855339,7.12969415187552,0.946679230203861,0.356795620704411,0.664687598315652,-5.89892320755145,0.245272276855336,7.37475244694974,7.1294801700944,8.20603863908384,7.71243870746623,6.91822107944404,6.91981292444115,7.11725088431345,7.20153869702925,7.11995517851432,7.10970153900006,6.96414177891124,7.25206365701714
209120_at,NA,7026,-0.3934886464606,9.82043601388766,-0.946307117696077,0.356980019469334,0.664906279927677,-5.89926622489442,-0.3934886464606,9.81021595444344,10.203704600904,10.2399203940203,10.0583068214361,9.8216816960109,10.0427852416774,8.88838561907251,10.0569203873521,10.4857930953002,10.3696582876614,11.1720528653592,8.93409836884728
205263_at,NA,8915,0.230744109670479,9.28309598291976,0.946086491092493,0.357089380884516,0.664985142105136,-5.89946954365261,0.23074410967048,9.37232009149121,9.14157598182073,9.29034309482897,9.33210472669041,9.73817229306518,8.9669851843982,9.53399515847329,9.03659096120374,9.28064870862233,8.9137881238894,9.77440235718571,8.70244975820246
209761_s_at,NA,3431,-0.23834164777405,7.73451036973692,-0.945882080056071,0.357190724969168,0.665049047315459,-5.89965788090247,-0.23834164777405,7.65141841864448,7.88976006641853,7.86418192789757,7.31419159102159,7.6901239937467,7.29654880980171,8.09204577075483,8.54273950669966,8.3512074810478,7.91710531023768,7.41744748771325,7.22030054639426
221583_s_at,NA,3778,-0.486917261503043,8.03066087827864,-0.94514861723527,0.357554527646421,0.665420753237246,-5.90033336700521,-0.486917261503041,7.19085364484916,7.6777709063522,7.59763295398757,7.12647930677345,7.14282976462819,7.04097401391104,7.04635218494558,7.03484508743285,6.97370172141757,7.25046754376568,7.26749783419363,9.8623423449513
217816_s_at,NA,57092,0.238814521083363,9.91577150352337,0.944926047709192,0.357664973870071,0.665420753237246,-5.90053825031568,0.238814521083363,10.1477854151156,9.90897089403223,9.74639564022285,10.8511327277604,9.67105754065269,10.4515781734227,10.0187629935193,9.45233998040017,9.92460574741593,10.0593601363772,10.4064750666791,9.70207353928874
212133_at,NA,81614,0.193705013917926,8.8464588106484,0.944902264801879,0.357676777102549,0.665420753237246,-5.90056014077782,0.193705013917928,8.96913667932079,8.77543166540286,8.72112088571103,9.01936209932962,9.24083089754009,9.13899883661873,8.72537067740447,8.32697597033713,8.76973003652037,8.85673358492074,8.96989695634658,8.95382177888949
207845_s_at,NA,10393,0.247542152196291,7.04626952965923,0.944722856735799,0.357765824230589,0.665420753237246,-5.90072525708505,0.247542152196291,7.10654641498887,6.85900426279257,6.94133325031759,6.54726257242338,7.48243473600958,7.23625696158257,7.32544455461122,6.83703103725752,6.65096078286299,6.8859663182807,7.27550269297928,6.64556048258239
220346_at,NA,441024,0.191878207577784,6.18211977758533,0.944537585368752,0.357857797475832,0.665420753237246,-5.9008957400316,0.191878207577785,6.37186169088911,6.17998348331133,5.83941474957287,6.59235955586676,6.73591601536224,6.39391253676416,6.29770559687954,6.06351912368362,6.16817311419457,6.15778909709262,6.38411372434114,6.12632235724468
202155_s_at,NA,8021,0.185922923290516,8.07001518222438,0.944409229769912,0.357921525833862,0.665420753237246,-5.90101383261552,0.185922923290515,8.10825398275466,7.92233105946415,8.18251671452301,7.84204910013031,8.22074410508698,8.16601865313602,8.12994134089701,8.12994134089701,7.91232469710191,8.00465414960028,8.10518137303835,7.45955373668321
203333_at,NA,22920,-0.257297058529481,9.14504349315587,-0.944340947784163,0.357955430901833,0.665420753237246,-5.90107664905228,-0.257297058529485,9.15664393366154,9.41394099219103,9.2072779547738,9.91769138191742,9.18331690307414,8.54660589583987,8.92832753270248,10.0302769773927,9.29077542973437,9.77930195290361,9.0167916982516,8.95255890267289
212399_s_at,NA,9686,0.242927799493694,9.39491702992594,0.944297480108959,0.357977015697492,0.665420753237246,-5.90111663528256,0.242927799493694,9.48944088421644,9.24651308472274,9.56876819800862,10.2962746616074,9.37986710761017,9.48082822140383,8.72146623245213,8.86809761468174,9.55619552712477,9.53316368376814,9.11770933684781,9.15739926119125
218693_at,NA,23555,-0.29540551275547,7.76273453922011,-0.943896437139816,0.358176204130879,0.665420753237246,-5.9014854795442,-0.295405512755471,7.41247029797063,7.7078758107261,7.76954873955881,7.33361415157517,7.03541111193377,7.32549883532997,7.59827865145545,7.37062088023516,7.21477757152925,7.8014423869033,8.37842803855492,7.7741101764079
219338_s_at,NA,54839,-0.281110948884708,6.56386627441644,-0.943863135278716,0.35819274777881,0.665420753237246,-5.90151610134895,-0.281110948884707,6.57207024288713,6.85318119177184,6.5612786107126,7.82262221040563,6.08321909688432,6.37723478212426,6.01599651430885,7.32293474734089,7.1813812288519,6.63079730154111,6.63510809324307,6.49568458788224
202290_at,NA,11333,0.206730783701211,8.3274213171943,0.943668767266132,0.35828931606144,0.665420753237246,-5.9016948076915,0.206730783701211,8.29569645194107,8.08896566823986,8.44530696208209,8.26127400394673,8.29235576245134,8.18718976877386,8.29235576245134,8.36169821762447,7.8201425576169,7.7959231142781,8.10216731206367,8.36489713961614
204102_s_at,NA,1938,0.222612063056939,11.6801401198371,0.943649513501641,0.358298882921208,0.665420753237246,-5.90171250823588,0.222612063056937,11.6244092882081,11.4017972251512,11.4620766975758,11.5229382078994,11.3156215569153,12.0821935226145,11.7392164560357,11.6737695154611,11.3773518534631,11.9975843446235,10.7583961696509,11.2018842425574
213291_s_at,NA,7337,0.199049539860793,9.36407390385353,0.943628074732026,0.358309535677668,0.665420753237246,-5.9017322171367,0.199049539860793,9.52203316169206,9.32298362183127,9.13929931383593,9.66874297674057,9.64020700692777,9.83548542774577,9.32643108321027,8.81164278472522,9.40916476685122,9.49360669495409,9.52113432127517,9.37936954135065
208399_s_at,NA,1908,-0.236607499847316,5.82793491332753,-0.943588346668768,0.358329276813808,0.665420753237246,-5.90176873852529,-0.236607499847316,5.73355841053181,5.97016591037913,5.66733572967272,5.70670787618702,5.83759292697,5.71846496183729,5.73769055799204,5.77279883041705,7.11896228085304,5.49326738995618,5.69335292070479,5.7724481299646
201292_at,NA,7153,0.36583112137,9.62355489976271,0.943417222812767,0.358414317894179,0.665454128395591,-5.90192603420886,0.36583112137,10.3964981681506,10.0306670467806,10.8002703437109,9.88443908953841,10.2440873151514,11.1966836968935,9.85701039545869,9.45574932709816,8.84898032442017,10.9432086287465,10.2415510829299,10.6638458707082
202773_s_at,NA,6433,-0.198973563537427,8.12267927720523,-0.942517700975858,0.358861568088536,0.665942575462508,-5.90275244554959,-0.198973563537425,8.01372419780902,8.21269776134644,8.1126194387627,7.57406798051203,7.76751142302908,8.52017874675969,8.09424339998158,8.23960771106356,7.96723281828127,8.50348407847811,8.06613428847095,8.28702991043832
205885_s_at,NA,3676,0.192346307929851,4.88179598816092,0.942504984191899,0.358867893721754,0.665942575462508,-5.90276412366731,0.192346307929853,5.06148823782592,4.86914192989607,5.53892446391377,4.79213801106853,4.84079538768416,4.61549445768516,5.52008886877798,4.99227426034062,4.94226187791755,4.68859084449354,4.84442810090766,4.87815456582097
213224_s_at,NA,92482,-0.209266414649019,7.15078073802976,-0.942483160866688,0.358878749344691,0.665942575462508,-5.9027841642028,-0.209266414649018,7.15357466095549,7.36284107560451,7.24480120727786,7.28713729645925,6.88150183983464,7.15040640239808,7.20402655880762,7.1604717206658,7.88399711709088,7.65987539768486,7.1604717206658,6.94938942191518
202877_s_at,NA,22918,0.203756369016366,8.29963539031036,0.942138096794973,0.359050425155921,0.666037930659696,-5.90310098383901,0.203756369016366,8.38329251222194,8.17953614320558,8.69769546167303,7.96693866433808,8.54100811489363,8.18180933885835,8.52901098134662,8.20439588279809,7.91775664999259,8.02406537119122,8.52533060461587,8.22613220743011
207668_x_at,NA,10130,0.217741402208246,11.4990435261286,0.942110030034793,0.359064391362499,0.666037930659696,-5.90312674866846,0.217741402208246,11.5838646892453,11.3661232870371,11.2687478025153,11.9233267205249,11.6277469220779,11.4888424816619,11.6106595194467,11.3008179955732,11.2445741712616,11.220594709753,10.9889171016474,12.0757124569501
203521_s_at,NA,24149,0.192962368917984,8.09242701463985,0.941837883557773,0.359199832529099,0.666160752502815,-5.90337653889859,0.192962368917986,8.34899743764887,8.15603506873088,7.90217349180255,8.2600131360638,8.74148011725861,8.53966776557541,8.30165267754396,7.82165846688161,8.24394305770859,8.38376701571402,7.99292024480972,8.33788655854045
210976_s_at,NA,5213,-0.205820010032962,9.77036822555116,-0.941688775195675,0.359274055213725,0.666160752502815,-5.90351337079747,-0.205820010032962,10.0029845903648,10.2088046003978,10.061803204274,9.64342981797797,9.99721232404369,10.4092580651677,9.90321954036082,10.2850440027344,10.1456741145364,10.208917995082,9.83921540667023,10.5651714829661
212297_at,NA,79572,0.239456923929458,8.52687270078862,0.941572333401938,0.359332024530847,0.666160752502815,-5.90362021209364,0.239456923929456,8.876127605748,8.63667068181854,8.64762252308201,9.35392004597666,8.73257616610238,8.84943898577427,8.79708030780466,7.9710604297998,8.6328932876943,8.82940787696185,8.68119817249009,9.06879364214666
202049_s_at,NA,9202,-0.185849863788098,8.45151698546635,-0.941072695351306,0.359580836654394,0.666497489498392,-5.90407852059379,-0.185849863788096,8.47200768427831,8.6578575480664,8.37508726229704,8.36959101329587,8.66420089520433,8.36975934484052,8.58139990575377,8.51106194432824,8.69006911695305,8.21425842731407,8.72695036574334,9.14694788599332
210927_x_at,NA,10899,0.19738627645847,12.4674390090948,0.940661007007672,0.35978593965104,0.666600699753128,-5.90445599000219,0.197386276458467,12.6056881765722,12.4083019001137,12.086264753518,12.9797983085932,12.6864878255382,12.8321807394638,12.4437092557478,12.3329344866882,12.1380818384938,12.8398742873598,12.1359688210333,12.5946500669934
203903_s_at,NA,9843,0.482678968837924,8.25249407209949,0.940657438631524,0.359787717764329,0.666600699753128,-5.90445926113037,0.482678968837928,8.43109448022672,7.94841551138879,9.27007891048675,9.54862543760369,7.95522679542818,7.67395135817265,7.70758989944231,8.53082656995258,7.75006965237627,8.52901495452886,7.7690802579781,7.16308612210812
201670_s_at,NA,4082,0.269993169125225,8.74310460741955,0.940556391607728,0.359838071747405,0.666600699753128,-5.90455188623828,0.269993169125227,8.8315283538155,8.56153518469027,9.70030222250971,8.67976407230936,8.64003470628991,8.21337581394041,8.92416495402812,8.55885109405942,8.8393151076513,8.27876865464175,8.70780429847271,8.42293676862619
202378_s_at,NA,54741,-0.273357722212365,10.1142667020395,-0.940083007267883,0.360074033841962,0.666806536045714,-5.90498569639968,-0.273357722212364,9.94078465374062,10.214142375953,10.5021827703837,10.5431232551687,9.66024394620914,9.40539386363709,9.59297943330445,9.7070511129701,10.110812775827,10.0013058903074,10.5097198214468,10.7418222792137
208866_at,NA,1452,-0.346255188809891,6.43208106850379,-0.940063832167624,0.360083594046859,0.666806536045714,-5.90500326434983,-0.346255188809891,6.31333729787772,6.65959248668761,6.32560262793665,6.90432951067003,5.8815870027486,6.35959271250066,6.09557463553264,5.66303684036831,6.5133372767005,8.08440245408132,6.77662957443744,6.26055628785047
214715_x_at,NA,90338,-0.203264622428161,8.64439186363143,-0.939662820875495,0.360283567557743,0.667052352548597,-5.90537059120346,-0.203264622428161,8.62508837544492,8.82835299787308,8.77008254756437,8.85165883030767,8.46141418835338,8.12912014178499,8.91316616921417,8.75419953194216,9.05918037768663,9.15771632644121,8.71869379288982,8.45197496040556
208752_x_at,NA,4673,0.18889738758697,11.3725501883488,0.938736230982224,0.360745923051339,0.667749945612278,-5.90621880909233,0.188897387586973,11.5641701086432,11.3752727210563,11.7898981257788,11.4162251396054,11.210370202251,11.7545602037618,11.6497968718191,11.5024018577246,11.5851381511078,11.580548488113,11.083208232504,11.1250668758319
203648_at,NA,9797,0.1828769807122,9.43538036054292,0.938631745959244,0.360798085034555,0.667749945612278,-5.90631440938908,0.1828769807122,9.61524709587187,9.43237011515967,9.37359900916422,9.73762432275775,9.58882292425445,10.0007427291431,9.37544649403978,9.33320829242614,9.42172560068617,9.35261886633565,9.35683497327488,9.6974628430755
209799_at,NA,5562,0.252623856588684,6.09087151252176,0.938503239348678,0.360862246358903,0.667749945612278,-5.90643197549588,0.252623856588684,5.63400922276285,5.38138536617416,5.71351465597065,5.4771281173334,5.73686574587044,5.52664896972829,5.71588862491146,5.47339228246946,5.35115104501643,5.22550331739492,5.40845224564712,5.44842794034288
203917_at,NA,1525,0.753607023408073,10.0153694218928,0.938363103709795,0.360932222752071,0.667754897286229,-5.9065601640653,0.753607023408069,10.6336941284764,9.88008710506833,10.0197631185557,11.9541855430555,11.1434713095674,10.3259410916472,9.72510957955616,6.77543745685404,10.0612115687854,11.1441211958324,10.3069434963875,11.1127218074824
204341_at,NA,10626,0.237015242316158,7.72680836411165,0.937899595510619,0.361163740438063,0.667997796392895,-5.90698403372755,0.237015242316158,7.87205159420139,7.63503635188523,7.60822916020467,8.55655024647249,7.73504880892626,7.22455708229536,8.23587267310816,8.182237296377,7.23811967307199,7.27153279051353,8.01181671793264,7.471475281531
200611_s_at,NA,9948,0.194913538378724,10.1294908416272,0.937713591497825,0.361256676064086,0.667997796392895,-5.90715407792842,0.194913538378726,10.2181664606743,10.0232529222956,10.3620528738925,10.6539311732204,10.0552043214782,9.73678057300023,10.2828633617801,10.4462143614321,9.83608252799601,9.91665384652779,10.2870291313044,9.63028474421745
221053_s_at,NA,11022,0.252508929015904,6.71385883564064,0.937608395897431,0.361309243546722,0.667997796392895,-5.90725023392308,0.252508929015904,6.90129642489394,6.64878749587804,6.57751626693729,7.64274716211116,7.56976058353239,6.3841729649897,6.33228514689916,6.30034242439728,6.91644841801688,6.63616617794537,6.58693858158076,6.80404187744989
